file_name,host,host_type,collection_date,country,province,expected_role,genotype
EPI_ISL_19131163,Peruvean_booby,wild bird,2023-02-24,Chile,Valparaiso,regional_context,B3.2
EPI_ISL_19131164,Peruvian_booby,wild bird,2023-01-03,Chile,Atacama,regional_context,B3.2
EPI_ISL_19131165,Peruvian_booby,wild bird,2023-01-31,Chile,O'Higgins,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19131166,Band-tailed_gull,wild bird,2022-12-19,Chile,Antofagasta,regional_context,B3.2
EPI_ISL_19131167,band-tailed_gull,wild bird,2022-12-19,Chile,Antofagasta,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19131168,Band-tailed_gull,wild bird,2023-01-11,Chile,Arica y Parinacota,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19131176,band-tailed_gull,wild bird,2023-02-25,Chile,Tarapaca,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19131195,great_grebe,?,2023-01-09,Chile,Atacama,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19131196,great_grebe,?,2023-01-09,Chile,Atacama,regional_context,B3.2
EPI_ISL_19137653,Seagull,wild bird,2023-04-17,Argentina,Chubut,regional_context,B3.2
EPI_ISL_19139974,Peruvean_booby,wild bird,2023-01-03,Chile,Atacama,regional_context,B3.2
EPI_ISL_19151400,guanay_cormorant,wild bird,2023-02-05,Chile,Atacama,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19158339,Calidris_alba,wild bird,2023-04-20,Peru,Lima,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19162636,Peruvean_booby,wild bird,2023-01-31,Chile,O'Higgins,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19162729,Franklin_gull,wild bird,2023-02-12,Chile,O'Higgins,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19162730,Great_grabe,?,2023-01-09,Chile,Atacama,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19162731,Great_grabe,?,2023-01-09,Chile,Atacama,regional_context,B3.2
EPI_ISL_19167924,environment,?,2022-12-13,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19167925,environment,?,2022-12-27,Chile,,regional_context,B3.2
EPI_ISL_19167926,environment,?,2022-12-27,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19174531,Tern,wild bird,2023-10-20,Argentina,Chubut,regional_context,B3.2
EPI_ISL_19215175,Buteogallus_urubitinga,domesticated bird,2023-06-07,Brazil,Espirito Santo,regional_context,B3.2
EPI_ISL_19215176,Gallus_gallus,domesticated bird,2023-09-22,Brazil,,regional_context,B3.2
EPI_ISL_19215177,Megascops_choliba,wild bird,2023-05-26,Brazil,Espirito Santo,regional_context,B3.2
EPI_ISL_19215178,Numida_meleagris,domesticated bird,2023-09-15,Brazil,Santa Catarina,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_19215179,Otaria_flavescens,wild mammal,2023-10-03,Brazil,Rio Grande do Sul,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_19215180,Otaria_flavescens,wild mammal,2023-10-11,Brazil,Rio Grande do Sul,regional_context,B3.2
EPI_ISL_19215181,Pluvialis_dominica,?,2023-11-08,Brazil,Sao Paulo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215182,Procellaria_aequinoctialis,?,2023-11-09,Brazil,Sao Paulo,regional_context,B3.2
EPI_ISL_19215183,Sterna_hirundo,wild bird,2023-05-27,Brazil,Espirito Santo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215184,Sterna_hirundo,wild bird,2023-11-09,Brazil,Santa Catarina,regional_context,B3.2
EPI_ISL_19215185,Sula_leucogaster,wild bird,2023-09-27,Brazil,,regional_context,B3.2
EPI_ISL_19215186,Thalasseus_maximus,wild bird,2023-06-23,Brazil,Parana,regional_context,B3.2
EPI_ISL_19215187,Thalasseus_maximus,wild bird,2023-09-25,Brazil,Santa Catarina,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215188,Thalasseus_maximus,wild bird,2023-10-13,Brazil,Rio Grande do Sul,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215189,Thalasseus_maximus,wild bird,2023-06-05,Brazil,Sao Paulo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215190,Procellaria_aequinoctialis,?,2023-11-10,Brazil,Sao Paulo,regional_context,B3.2
EPI_ISL_19215191,Sterna_hirundo,wild bird,2024-03-09,Brazil,Rio de Janeiro,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215192,Sterna_hirundo,wild bird,2024-02-02,Brazil,Espirito Santo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215193,Sterna_hirundo,wild bird,2024-02-09,Brazil,Rio de Janeiro,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_19215194,Sterna_hirundo,wild bird,2024-03-02,Brazil,Espirito Santo,regional_context,B3.2
EPI_ISL_19215195,Sterna_hirundo,wild bird,2024-03-15,Brazil,Rio de Janeiro,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215196,Sterna_hirundo,wild bird,2024-03-02,Brazil,Rio de Janeiro,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215197,Thalasseus_acuflavidus,wild bird,2024-02-22,Brazil,Sao Paulo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215198,Thalasseus_acuflavidus,wild bird,2023-11-06,Brazil,Sao Paulo,regional_context,B3.2
EPI_ISL_19215199,Thalasseus_acuflavidus,wild bird,2023-11-14,Brazil,Parana,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19215200,Thalasseus_maximus,wild bird,2023-12-13,Brazil,Sao Paulo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19391458,burmeisters_porpoise,wild mammal,2023-03-31,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19391459,chungungo,wild mammal,2023-03-10,Chile,,regional_context,B3.2
EPI_ISL_19391460,Guanay_cormorant,wild bird,2023-03-01,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19391461,pelican,wild bird,2022-12-22,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19391462,sea_lion,wild mammal,2023-03-13,Chile,Atacama,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19391463,Antofagasta,?,2023-03-24,Chile,Antofagasta,regional_context,B3.2
EPI_ISL_19404902,turkey,domesticated bird,2023-04-13,Chile,Valparaiso,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19404906,kelp_gull,wild bird,2023-02-09,Chile,Valparaiso,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19404913,gray_gull,wild bird,2023-02-07,Chile,Arica y Parinacota,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19404916,chicken,domesticated bird,2023-04-19,Chile,Aysen,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19404920,sea_lion,wild mammal,2023-04-09,Chile,Los Lagos,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19404931,Sanderling,wild bird,2023-03-17,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19404939,turkey,domesticated bird,2023-04-13,Chile,Valparaiso,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410261,South_polar_skua,wild bird,2024-03-03,Antarctica,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410262,South_polar_skua,wild bird,2024-03-03,Antarctica,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410263,South_polar_skua,wild bird,2024-03-03,Antarctica,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410264,South_polar_skua,wild bird,2024-03-03,Antarctica,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410265,South_polar_skua,wild bird,2024-03-03,Antarctica,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410266,South_polar_skua,wild bird,2024-03-03,Antarctica,,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410267,chicken,domesticated bird,2023-01-26,Bolivia,Cochabamba,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410268,chicken,domesticated bird,2023-02-01,Bolivia,Cochabamba,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410269,chicken,domesticated bird,2023-02-07,Bolivia,Cochabamba,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410270,chicken,domesticated bird,2023-02-17,Bolivia,Cochabamba,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410271,chicken,domesticated bird,2023-02-18,Bolivia,Cochabamba,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410272,chicken,domesticated bird,2023-03-01,Bolivia,Cochabamba,regional_context,Not assigned: Only 6 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410273,chicken,domesticated bird,2023-03-03,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410274,chicken,domesticated bird,2023-03-03,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410277,peruvian_booby,wild bird,2023-03-15,Chile,Coquimbo,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410279,sea_lion,wild mammal,2023-03-30,Chile,Tarapaca,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410280,chicken,domesticated bird,2023-04-07,Chile,Maule,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410281,gray_gull,wild bird,2023-02-23,Chile,Arica,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410282,kelp_gull,wild bird,2023-01-19,Chile,Atacama,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410283,peregrine_falcon,wild bird,2023-02-03,Chile,Antofagasta,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410284,turkey,domesticated bird,2023-03-30,Chile,Valparaiso,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410285,turkey,domesticated bird,2023-03-30,Chile,Valparaiso,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410286,turkey,domesticated bird,2023-03-30,Chile,Valparaiso,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410294,chicken,domesticated bird,2023-02-02,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410295,chicken,domesticated bird,2023-02-03,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410296,chicken,domesticated bird,2023-03-03,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410297,chicken,domesticated bird,2023-03-09,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410298,chicken,domesticated bird,2023-05-13,Bolivia,Cochabamba,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19410299,chicken,domesticated bird,2023-06-06,Bolivia,Potosi,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19410300,gull,wild bird,2023-02-15,Chile,Bio-Bio,regional_context,B3.2
EPI_ISL_19418467,marine_otter,wild mammal,2023-09-28,Chile,Valparaiso,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19418468,marine_otter,wild mammal,2023-09-28,Chile,Valparaiso,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19418487,chicken,domesticated bird,2023-03-03,Bolivia,Cochabamba,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19418489,river_otter,wild mammal,2023-05-22,Chile,Magallanes,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19418491,buff-necked_ibis,?,2023-04-07,Chile,Bio-Bio,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_19466158,South_American_tern,wild bird,2023-10-10,Argentina,,regional_context,B3.2
EPI_ISL_19466181,royal_tern,wild bird,2023-10-10,Argentina,,regional_context,B3.2
EPI_ISL_19466183,southern_elephant_seal,wild mammal,2023-10-10,Argentina,,regional_context,B3.2
EPI_ISL_19466210,South_American_tern,wild bird,2023-10-10,Argentina,,regional_context,B3.2
EPI_ISL_19466211,Southern_elephant_seal,wild mammal,2023-10-10,Argentina,Chubut,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19466212,Southern_elephant_seal,wild mammal,2023-10-10,Argentina,Chubut,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19466213,Southern_elephant_seal,wild mammal,2023-10-10,Argentina,Chubut,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19466214,Southern_elephant_seal,wild mammal,2023-10-10,Argentina,Chubut,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19466215,Southern_elephant_seal,wild mammal,2023-10-10,Argentina,Chubut,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19466216,Southern_elephant_seal,wild mammal,2023-10-10,Argentina,Chubut,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19466252,southern_elephant_seal,wild mammal,2023-11-01,Argentina,,regional_context,B3.2
EPI_ISL_19506738,sea_lion,wild mammal,2023-09-29,Argentina,Chubut,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19506739,sea_lion,wild mammal,2023-08-29,Argentina,Chubut,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19506740,sea_lion,wild mammal,2023-09-21,Argentina,Chubut,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19506741,elephant_seal,wild mammal,2023-10-12,Argentina,Chubut,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_19752381,chicken,domesticated bird,2025-02-06,Argentina,Chaco,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_19765465,Nasua_nasua,wild mammal,2023-05-04,Uruguay,,regional_context,B3.2
EPI_ISL_19765475,Nasua_nasua,wild mammal,2023-05-04,Uruguay,,regional_context,B3.2
EPI_ISL_19765485,Nasua_nasua,wild mammal,2023-05-05,Uruguay,,regional_context,B3.2
EPI_ISL_19781426,Pelecanus_thagus,wild bird,2023-02-10,Peru,,regional_context,B3.2
EPI_ISL_19823059,Duck,wild bird,2025-02-25,Argentina,,regional_context,
EPI_ISL_19823060,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,
EPI_ISL_19823061,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,
EPI_ISL_19823062,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,
EPI_ISL_19823063,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,
EPI_ISL_19823064,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_19823065,Southamerican_tern,wild bird,2023-12-24,Argentina,,regional_context,B3.2
EPI_ISL_19823067,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_19823068,Chicken,domesticated bird,2025-02-25,Argentina,,regional_context,
EPI_ISL_19836182,Black-Necked_Swan,wild bird,2023-03-22,Argentina,Neuquen,regional_context,B3.2
EPI_ISL_20058855,sea_lion,wild mammal,2023-11-23,Uruguay,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20078350,goose,wild bird,2025-07-03,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20100727,Dendrocygna_viduata,wild bird,2025-06-20,Brazil,Sao Paulo,regional_context,
EPI_ISL_20180388,Chicken,domesticated bird,2025-09-02,Bolivia,,regional_context,
EPI_ISL_20231294,sea_lion,wild mammal,2023-10-01,Brazil,Rio Grande do Sul,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20231322,sea_lion,wild mammal,2023-10-01,Brazil,Rio Grande do Sul,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20232608,sea_lion,wild mammal,2023-10-01,Brazil,Rio Grande do Sul,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20267521,Gallus_gallus,domesticated bird,2025-06-13,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20267522,Gallus_gallus,domesticated bird,2025-07-11,Brazil,Sao Paulo,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20267523,Numida_meleagris,domesticated bird,2025-07-22,Brazil,Rio de Janeiro,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20299633,Sterna_hirundo,wild bird,2024-04-05,Brazil,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20299635,Thalasseus_acuflavidus,wild bird,2024-04-12,Brazil,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20299636,Thalasseus_maximus,wild bird,2023-06-06,Brazil,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20300014,brown_skua,wild bird,2025-01-08,Antarctica,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20300015,brown_skua,wild bird,2025-01-09,Antarctica,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20300016,brown_skua,wild bird,2025-01-09,Antarctica,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20300017,brown_skua,wild bird,2025-01-09,Antarctica,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20300018,brown_skua,wild bird,2025-01-09,Antarctica,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20300019,brown_skua,wild bird,2025-01-13,Antarctica,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20359491,Phalacrocorax_bougainvillii,wild bird,2023-02-20,Peru,Ica,regional_context,B3.2
EPI_ISL_20359497,Phalacrocorax_bougainvillii,wild bird,2023-02-20,Peru,Ica,regional_context,B3.2
EPI_ISL_20359498,Phalacrocorax_bougainvillii,wild bird,2023-02-20,Peru,Ica,regional_context,B3.2
EPI_ISL_20359517,Pelecanus_thagus,wild bird,2022-12-11,Peru,Ica,regional_context,B3.2
EPI_ISL_20359535,Larus_belcheri,?,2022-12-16,Peru,Ica,regional_context,B3.2
EPI_ISL_20359554,Sula_variegata,wild bird,2023-04-14,Peru,Ica,regional_context,B3.2
EPI_ISL_20369803,Cygnus_atratus,wild bird,2025-05-15,Brazil,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20369892,Cygnus_melancoryphus,wild bird,2025-05-15,Brazil,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20369893,Gallus_gallus,domesticated bird,2025-05-15,Brazil,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20369940,Cygnus_atratus,wild bird,2025-05-25,Brazil,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20369963,Cygnus_atratus,wild bird,2025-05-25,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370011,Furnarius_rufus,wild bird,2025-05-28,Brazil,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370172,Gallus_gallus,domesticated bird,2025-06-07,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370708,Dendrocygna_viduata,wild bird,2025-06-03,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370723,Dromaius_novaehollandiae,wild bird,2025-06-14,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370746,Gallus_gallus,domesticated bird,2025-06-13,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370752,Gallus_gallus,domesticated bird,2025-07-11,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370756,Dendrocygna_viduata,wild bird,2025-06-27,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370791,Gallus_gallus,domesticated bird,2025-07-17,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370822,Numida_meleagris,domesticated bird,2025-07-22,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20370823,Gallus_gallus,domesticated bird,2025-07-23,Brazil,,regional_context,Not assigned: Only 4 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20374016,Chile,?,2023-03-24,Chile,,regional_context,B3.2
EPI_ISL_20386295,Chicken,domesticated bird,2025-07-14,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386296,Chicken,domesticated bird,2025-07-14,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386297,Chicken,domesticated bird,2025-07-31,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386298,Chicken,domesticated bird,2025-07-31,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386299,Chicken,domesticated bird,2025-07-31,Argentina,,regional_context,Not assigned: Only 2 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386300,Chicken,domesticated bird,2025-07-31,Argentina,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386301,Chicken,domesticated bird,2025-07-31,Argentina,,regional_context,
EPI_ISL_20386302,Turkey,domesticated bird,2025-07-31,Argentina,,regional_context,Not assigned: Only 2 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386303,Chicken,domesticated bird,2025-08-12,Argentina,,regional_context,Not assigned: Only 2 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386304,Chicken,domesticated bird,2025-08-18,Argentina,,regional_context,
EPI_ISL_20386305,Chicken,domesticated bird,2025-08-18,Argentina,,regional_context,Not assigned: Only 2 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386306,Chicken,domesticated bird,2025-08-18,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386307,Chicken,domesticated bird,2025-08-18,Argentina,,regional_context,Not assigned: Only 3 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386308,Chicken,domesticated bird,2025-08-18,Argentina,,regional_context,
EPI_ISL_20386309,Chicken,domesticated bird,2025-08-30,Argentina,,regional_context,Not assigned: Only 2 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386310,Chicken,domesticated bird,2025-08-30,Argentina,,regional_context,Not assigned: Only 2 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386311,Chicken,domesticated bird,2025-10-06,Argentina,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386312,Chicken,domesticated bird,2025-10-06,Argentina,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386313,Chicken,domesticated bird,2025-10-06,Argentina,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20386314,Chicken,domesticated bird,2025-10-06,Argentina,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 7 segments in input file
EPI_ISL_20444433,feline,domesticated mammal,2023-05-29,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444434,goose,wild bird,2023-05-06,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444435,goose,wild bird,2023-04-24,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444436,goose,wild bird,2023-03-22,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444437,goose,wild bird,2023-03-18,Chile,,regional_context,Not assigned: Only 0 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444438,chicken,domesticated bird,2023-03-30,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444439,chicken,domesticated bird,2023-04-05,Chile,,regional_context,B3.2
EPI_ISL_20444440,chicken,domesticated bird,2023-04-07,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444441,chicken,domesticated bird,2023-04-07,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444442,chicken,domesticated bird,2023-04-07,Chile,,regional_context,Not assigned: Only 1 segments >98.0% match found of total 1 segments in input file
EPI_ISL_20444443,chicken,domesticated bird,2023-04-07,Chile,,regional_context,B3.2
EPI_ISL_20444444,chicken,domesticated bird,2023-04-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444445,chicken,domesticated bird,2023-04-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
EPI_ISL_20444446,chicken,domesticated bird,2023-04-12,Chile,,regional_context,Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
